2025-09-11 00:41:56,030 | INFO     | __main__                       | Gemini Thinking Experiment started. Log file: logs/gemini_thinking_experiment_20250911_004156_mock.log
2025-09-11 00:41:56,181 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,181 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,181 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,192 | ERROR    | competition.Competition        | Simulation 10 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,192 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,192 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,192 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,203 | ERROR    | competition.Competition        | Simulation 11 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,203 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,203 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,204 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,215 | ERROR    | competition.Competition        | Simulation 12 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,215 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,215 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,215 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,226 | ERROR    | competition.Competition        | Simulation 13 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,226 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,226 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,226 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,237 | ERROR    | competition.Competition        | Simulation 14 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,237 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,237 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,237 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,248 | ERROR    | competition.Competition        | Simulation 15 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,248 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,248 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,248 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,260 | ERROR    | competition.Competition        | Simulation 16 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,260 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,260 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,260 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,271 | ERROR    | competition.Competition        | Simulation 17 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,271 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,271 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,271 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,282 | ERROR    | competition.Competition        | Simulation 18 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,282 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,282 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,282 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,293 | ERROR    | competition.Competition        | Simulation 19 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,294 | INFO     | competition.Competition        | Results saved (errors filtered): results/salop/gemini_2_0_flash_lite/baseline_competition_result.json
2025-09-11 00:41:56,294 | INFO     | competition.Competition        | ============================================================
2025-09-11 00:41:56,294 | INFO     | competition.Competition        | COMPETITION COMPLETED
2025-09-11 00:41:56,294 | INFO     | competition.Competition        | ============================================================
2025-09-11 00:41:56,294 | INFO     | competition.Competition        | Results: 0/20 successful (0.0%)
2025-09-11 00:41:56,294 | INFO     | competition.Competition        | Duration: 0.26 seconds (0.0 minutes)
2025-09-11 00:41:56,294 | WARNING  | competition.Competition        | Failed simulations: 20
2025-09-11 00:41:56,294 | INFO     | __main__                       | ✅ Competition completed successfully
2025-09-11 00:41:56,294 | INFO     | __main__                       | 🔄 Competition 2/3: gemini_2_0_flash_lite vs gemini_2_0_flash_lite (structural_variations:five_players)
2025-09-11 00:41:56,295 | INFO     | competition.Competition        | ================================================================================
2025-09-11 00:41:56,295 | INFO     | competition.Competition        | COMPETITION: SALOP - structural_variations - five_players
2025-09-11 00:41:56,295 | INFO     | competition.Competition        | ================================================================================
2025-09-11 00:41:56,295 | INFO     | competition.Competition        | Challenger: Gemini 2.0 Flash-Lite (No Thinking) (Thinking: OFF)
2025-09-11 00:41:56,295 | INFO     | competition.Competition        | Defender: Gemini 2.0 Flash-Lite (No Thinking) (Thinking: OFF)
2025-09-11 00:41:56,295 | INFO     | competition.Competition        | Simulations: 20
2025-09-11 00:41:56,295 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,295 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,295 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,306 | ERROR    | competition.Competition        | Simulation 0 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,306 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,306 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,306 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,317 | ERROR    | competition.Competition        | Simulation 1 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,317 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,317 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,317 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,328 | ERROR    | competition.Competition        | Simulation 2 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,328 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,328 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,328 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,339 | ERROR    | competition.Competition        | Simulation 3 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,339 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,339 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,339 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,350 | ERROR    | competition.Competition        | Simulation 4 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,350 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,351 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,351 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,362 | ERROR    | competition.Competition        | Simulation 5 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,362 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,362 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,362 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,372 | ERROR    | competition.Competition        | Simulation 6 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,373 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,373 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,373 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,384 | ERROR    | competition.Competition        | Simulation 7 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,384 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,384 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,384 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,395 | ERROR    | competition.Competition        | Simulation 8 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,395 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,395 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,395 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,406 | ERROR    | competition.Competition        | Simulation 9 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,406 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,406 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,406 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,418 | ERROR    | competition.Competition        | Simulation 10 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,418 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,418 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,418 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,428 | ERROR    | competition.Competition        | Simulation 11 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,428 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,428 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,428 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,439 | ERROR    | competition.Competition        | Simulation 12 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,439 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,439 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,439 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,450 | ERROR    | competition.Competition        | Simulation 13 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,450 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,450 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,450 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,462 | ERROR    | competition.Competition        | Simulation 14 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,462 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,462 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,462 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,472 | ERROR    | competition.Competition        | Simulation 15 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,472 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,473 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,473 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,483 | ERROR    | competition.Competition        | Simulation 16 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,483 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,483 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,483 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,494 | ERROR    | competition.Competition        | Simulation 17 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,494 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,494 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,494 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,505 | ERROR    | competition.Competition        | Simulation 18 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,506 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,506 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,506 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,517 | ERROR    | competition.Competition        | Simulation 19 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,518 | INFO     | competition.Competition        | Results saved (errors filtered): results/salop/gemini_2_0_flash_lite/five_players_competition_result.json
2025-09-11 00:41:56,518 | INFO     | competition.Competition        | ============================================================
2025-09-11 00:41:56,518 | INFO     | competition.Competition        | COMPETITION COMPLETED
2025-09-11 00:41:56,518 | INFO     | competition.Competition        | ============================================================
2025-09-11 00:41:56,518 | INFO     | competition.Competition        | Results: 0/20 successful (0.0%)
2025-09-11 00:41:56,518 | INFO     | competition.Competition        | Duration: 0.22 seconds (0.0 minutes)
2025-09-11 00:41:56,518 | WARNING  | competition.Competition        | Failed simulations: 20
2025-09-11 00:41:56,518 | INFO     | __main__                       | ✅ Competition completed successfully
2025-09-11 00:41:56,518 | INFO     | __main__                       | 🔄 Competition 3/3: gemini_2_0_flash_lite vs gemini_2_0_flash_lite (ablation_studies:low_differentiation)
2025-09-11 00:41:56,518 | INFO     | competition.Competition        | ================================================================================
2025-09-11 00:41:56,518 | INFO     | competition.Competition        | COMPETITION: SALOP - ablation_studies - low_differentiation
2025-09-11 00:41:56,518 | INFO     | competition.Competition        | ================================================================================
2025-09-11 00:41:56,518 | INFO     | competition.Competition        | Challenger: Gemini 2.0 Flash-Lite (No Thinking) (Thinking: OFF)
2025-09-11 00:41:56,518 | INFO     | competition.Competition        | Defender: Gemini 2.0 Flash-Lite (No Thinking) (Thinking: OFF)
2025-09-11 00:41:56,518 | INFO     | competition.Competition        | Simulations: 20
2025-09-11 00:41:56,518 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 00:41:56,518 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 00:41:56,518 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 00:41:56,529 | ERROR    | competition.Competition        | Simulation 0 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 00:41:56,529 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
