2025-09-11 01:09:40,932 | INFO     | __main__                       | Gemini Thinking Experiment started. Log file: logs/gemini_thinking_experiment_20250911_010940_mock.log
2025-09-11 01:09:40,938 | INFO     | competition.Competition        | Defender: Gemini 2.0 Flash-Lite (No Thinking) (Thinking: OFF)
2025-09-11 01:09:40,938 | INFO     | competition.Competition        | ============================================================
2025-09-11 01:09:40,938 | INFO     | __main__                       | 🎮 Starting SALOP experiments...
2025-09-11 01:09:40,938 | INFO     | __main__                       | 🔄 Competition 1/3: gemini_2_0_flash_lite vs gemini_2_0_flash_lite (baseline:baseline)
2025-09-11 01:09:40,938 | INFO     | competition.Competition        | ================================================================================
2025-09-11 01:09:40,938 | INFO     | competition.Competition        | COMPETITION: SALOP - baseline - baseline
2025-09-11 01:09:40,938 | INFO     | competition.Competition        | ================================================================================
2025-09-11 01:09:40,938 | INFO     | competition.Competition        | Challenger: Gemini 2.0 Flash-Lite (No Thinking) (Thinking: OFF)
2025-09-11 01:09:40,938 | INFO     | competition.Competition        | Defender: Gemini 2.0 Flash-Lite (No Thinking) (Thinking: OFF)
2025-09-11 01:09:40,938 | INFO     | competition.Competition        | Simulations: 20
2025-09-11 01:09:40,939 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:40,939 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:40,939 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:40,983 | ERROR    | competition.Competition        | Simulation 0 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:40,984 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:40,984 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:40,984 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:40,995 | ERROR    | competition.Competition        | Simulation 1 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:40,995 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:40,995 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:40,995 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,006 | ERROR    | competition.Competition        | Simulation 2 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,006 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,006 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,006 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,017 | ERROR    | competition.Competition        | Simulation 3 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,017 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,017 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,017 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,028 | ERROR    | competition.Competition        | Simulation 4 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,028 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,028 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,029 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,040 | ERROR    | competition.Competition        | Simulation 5 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,040 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,040 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,040 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,051 | ERROR    | competition.Competition        | Simulation 6 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,051 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,051 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,051 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,062 | ERROR    | competition.Competition        | Simulation 7 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,062 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,062 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,062 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,073 | ERROR    | competition.Competition        | Simulation 8 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,073 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,073 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,073 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,084 | ERROR    | competition.Competition        | Simulation 9 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,084 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,084 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,084 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,095 | ERROR    | competition.Competition        | Simulation 10 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,095 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,095 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,095 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,106 | ERROR    | competition.Competition        | Simulation 11 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,106 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,106 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,106 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,118 | ERROR    | competition.Competition        | Simulation 12 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,118 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,118 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,118 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,129 | ERROR    | competition.Competition        | Simulation 13 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,129 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,129 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,129 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,140 | ERROR    | competition.Competition        | Simulation 14 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,141 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,141 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,141 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,152 | ERROR    | competition.Competition        | Simulation 15 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,152 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,152 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,152 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,163 | ERROR    | competition.Competition        | Simulation 16 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,163 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,163 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,163 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,174 | ERROR    | competition.Competition        | Simulation 17 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,174 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,174 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,174 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,186 | ERROR    | competition.Competition        | Simulation 18 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,186 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,186 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,186 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,197 | ERROR    | competition.Competition        | Simulation 19 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,198 | INFO     | competition.Competition        | Results saved (errors filtered): results/salop/gemini_2_0_flash_lite/baseline_competition_result_mock_20250911_010941.json
2025-09-11 01:09:41,198 | INFO     | __main__                       | ✅ Competition completed successfully
2025-09-11 01:09:41,198 | INFO     | __main__                       | 🔄 Competition 2/3: gemini_2_0_flash_lite vs gemini_2_0_flash_lite (structural_variations:five_players)
2025-09-11 01:09:41,199 | INFO     | competition.Competition        | ================================================================================
2025-09-11 01:09:41,199 | INFO     | competition.Competition        | COMPETITION: SALOP - structural_variations - five_players
2025-09-11 01:09:41,199 | INFO     | competition.Competition        | ================================================================================
2025-09-11 01:09:41,199 | INFO     | competition.Competition        | Challenger: Gemini 2.0 Flash-Lite (No Thinking) (Thinking: OFF)
2025-09-11 01:09:41,199 | INFO     | competition.Competition        | Defender: Gemini 2.0 Flash-Lite (No Thinking) (Thinking: OFF)
2025-09-11 01:09:41,199 | INFO     | competition.Competition        | Simulations: 20
2025-09-11 01:09:41,200 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,200 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,200 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,200 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,200 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,211 | ERROR    | competition.Competition        | Simulation 0 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,211 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,211 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,211 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,211 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,211 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,222 | ERROR    | competition.Competition        | Simulation 1 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,223 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,223 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,223 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,223 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,223 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,234 | ERROR    | competition.Competition        | Simulation 2 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,234 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,234 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,235 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,235 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,235 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,246 | ERROR    | competition.Competition        | Simulation 3 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,246 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,246 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,246 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,247 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,247 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,258 | ERROR    | competition.Competition        | Simulation 4 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,258 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,258 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,258 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,258 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,258 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,269 | ERROR    | competition.Competition        | Simulation 5 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,269 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,270 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,270 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,270 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,270 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,281 | ERROR    | competition.Competition        | Simulation 6 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,281 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,281 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,281 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,281 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,281 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,292 | ERROR    | competition.Competition        | Simulation 7 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,292 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,293 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,293 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,293 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,293 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,304 | ERROR    | competition.Competition        | Simulation 8 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,304 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,304 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,304 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,304 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,304 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,315 | ERROR    | competition.Competition        | Simulation 9 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,315 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,315 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,316 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,316 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,316 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,326 | ERROR    | competition.Competition        | Simulation 10 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,326 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,326 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,326 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,326 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,326 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,338 | ERROR    | competition.Competition        | Simulation 11 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,338 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,338 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,338 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,338 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,338 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,349 | ERROR    | competition.Competition        | Simulation 12 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,349 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,349 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,349 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,349 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,349 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,360 | ERROR    | competition.Competition        | Simulation 13 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,360 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,361 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,361 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,361 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,361 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,372 | ERROR    | competition.Competition        | Simulation 14 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,372 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,372 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,372 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,372 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,372 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
2025-09-11 01:09:41,383 | ERROR    | competition.Competition        | Simulation 15 failed: 'GameConfig' object has no attribute 'get'
2025-09-11 01:09:41,383 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as challenger
2025-09-11 01:09:41,384 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_2
2025-09-11 01:09:41,384 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_3
2025-09-11 01:09:41,384 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_4
2025-09-11 01:09:41,384 | INFO     | agents.create_agent            | 🎭 Creating mock agent for gemini_2_0_flash_lite as defender_5
